FileName	treatment	tissue	timepoint	animal	sample_ID
US22502595_252800522816_S01_GE1_1105_Oct12_1_2.txt	TriFluMF59	blood	168	2	TriFLU-MF59_BL_168h_2
US22502595_252800522816_S01_GE1_1105_Oct12_1_3.txt	TriFluMF59	blood	168	3	TriFLU-MF59_BL_168h_3
US22502595_252800522816_S01_GE1_1105_Oct12_1_4.txt	TriFluMF59	blood	168	4	TriFLU-MF59_BL_168h_4
US22502595_252800522816_S01_GE1_1105_Oct12_2_1.txt	TriFluMF59	blood	168	5	TriFLU-MF59_BL_168h_5
US22502595_252800522816_S01_GE1_1105_Oct12_2_2.txt	TriFluMF59	MLN	0	1	TriFLU-MF59_MLN_0h_1
US22502595_252800522816_S01_GE1_1105_Oct12_2_3.txt	TriFluMF59	MLN	0	2	TriFLU-MF59_MLN_0h_2
US22502595_252800522816_S01_GE1_1105_Oct12_2_4.txt	TriFluMF59	MLN	0	3	TriFLU-MF59_MLN_0h_3
US22502595_252800522817_S01_GE1_1105_Oct12_1_1.txt	TriFluMF59	MLN	0	4	TriFLU-MF59_MLN_0h_4
US22502595_252800522817_S01_GE1_1105_Oct12_1_2.txt	TriFluMF59	MLN	0	5	TriFLU-MF59_MLN_0h_5
US22502595_252800522817_S01_GE1_1105_Oct12_1_3.txt	TriFluMF59	MLN	4	1	TriFLU-MF59_MLN_4h_1
US22502595_252800522817_S01_GE1_1105_Oct12_1_4.txt	TriFluMF59	MLN	4	2	TriFLU-MF59_MLN_4h_2
US22502595_252800522817_S01_GE1_1105_Oct12_2_1.txt	TriFluMF59	MLN	4	3	TriFLU-MF59_MLN_4h_3
US22502595_252800522817_S01_GE1_1105_Oct12_2_2.txt	TriFluMF59	MLN	4	4	TriFLU-MF59_MLN_4h_4
US22502595_252800522817_S01_GE1_1105_Oct12_2_3.txt	TriFluMF59	MLN	4	5	TriFLU-MF59_MLN_4h_5
US22502595_252800522817_S01_GE1_1105_Oct12_2_4.txt	TriFluMF59	MLN	8	1	TriFLU-MF59_MLN_8h_1
US22502595_252800522818_S01_GE1_1105_Oct12_1_1.txt	TriFluMF59	MLN	8	2	TriFLU-MF59_MLN_8h_2
US22502595_252800522818_S01_GE1_1105_Oct12_1_2.txt	TriFluMF59	MLN	8	3	TriFLU-MF59_MLN_8h_3
US22502595_252800522818_S01_GE1_1105_Oct12_1_3.txt	TriFluMF59	MLN	8	4	TriFLU-MF59_MLN_8h_4
US22502595_252800522818_S01_GE1_1105_Oct12_1_4.txt	TriFluMF59	MLN	8	5	TriFLU-MF59_MLN_8h_5
US22502595_252800522818_S01_GE1_1105_Oct12_2_1.txt	TriFluMF59	MLN	24	1	TriFLU-MF59_MLN_24h_1
US22502595_252800522818_S01_GE1_1105_Oct12_2_2.txt	TriFluMF59	MLN	24	2	TriFLU-MF59_MLN_24h_2
US22502595_252800522818_S01_GE1_1105_Oct12_2_3.txt	TriFluMF59	MLN	24	3	TriFLU-MF59_MLN_24h_3
US22502595_252800522818_S01_GE1_1105_Oct12_2_4.txt	TriFluMF59	MLN	24	4	TriFLU-MF59_MLN_24h_4
US22502595_252800522819_S01_GE1_1105_Oct12_1_1.txt	TriFluMF59	MLN	24	5	TriFLU-MF59_MLN_24h_5
US22502595_252800522819_S01_GE1_1105_Oct12_1_2.txt	TriFluMF59	MLN	48	1	TriFLU-MF59_MLN_48h_1
US22502595_252800522819_S01_GE1_1105_Oct12_1_3.txt	TriFluMF59	MLN	48	2	TriFLU-MF59_MLN_48h_2
US22502595_252800522819_S01_GE1_1105_Oct12_1_4.txt	TriFluMF59	MLN	48	3	TriFLU-MF59_MLN_48h_3
US22502595_252800522819_S01_GE1_1105_Oct12_2_1.txt	TriFluMF59	MLN	48	4	TriFLU-MF59_MLN_48h_4
US22502595_252800522819_S01_GE1_1105_Oct12_2_2.txt	TriFluMF59	MLN	48	5	TriFLU-MF59_MLN_48h_5
US22502595_252800522819_S01_GE1_1105_Oct12_2_3.txt	TriFluMF59	MLN	72	1	TriFLU-MF59_MLN_72h_1
US22502595_252800522819_S01_GE1_1105_Oct12_2_4.txt	TriFluMF59	MLN	72	2	TriFLU-MF59_MLN_72h_2
US22502595_252800522820_S01_GE1_1105_Oct12_1_1.txt	TriFluMF59	MLN	72	3	TriFLU-MF59_MLN_72h_3
US22502595_252800522820_S01_GE1_1105_Oct12_1_2.txt	TriFluMF59	MLN	72	4	TriFLU-MF59_MLN_72h_4
US22502595_252800522820_S01_GE1_1105_Oct12_1_3.txt	TriFluMF59	MLN	72	5	TriFLU-MF59_MLN_72h_5
US22502595_252800522820_S01_GE1_1105_Oct12_1_4.txt	TriFluMF59	MLN	168	1	TriFLU-MF59_MLN_168h_1
US22502595_252800522820_S01_GE1_1105_Oct12_2_1.txt	TriFluMF59	MLN	168	2	TriFLU-MF59_MLN_168h_2
US22502595_252800522820_S01_GE1_1105_Oct12_2_2.txt	TriFluMF59	MLN	168	3	TriFLU-MF59_MLN_168h_3
US22502595_252800522820_S01_GE1_1105_Oct12_2_3.txt	TriFluMF59	MLN	168	4	TriFLU-MF59_MLN_168h_4
US22502595_252800522820_S01_GE1_1105_Oct12_2_4.txt	TriFluMF59	MLN	168	5	TriFLU-MF59_MLN_168h_5
US22502595_252800522821_S01_GE1_1105_Oct12_1_1.txt	TriFluMF59	muscle	0	1	TriFLU-MF59_MU_0h_1
US22502595_252800522821_S01_GE1_1105_Oct12_1_2.txt	TriFluMF59	muscle	0	2	TriFLU-MF59_MU_0h_2
US22502595_252800522821_S01_GE1_1105_Oct12_1_3.txt	TriFluMF59	muscle	0	3	TriFLU-MF59_MU_0h_3
US22502595_252800522821_S01_GE1_1105_Oct12_1_4.txt	TriFluMF59	muscle	0	4	TriFLU-MF59_MU_0h_4
US22502595_252800522821_S01_GE1_1105_Oct12_2_1.txt	TriFluMF59	muscle	0	5	TriFLU-MF59_MU_0h_5
US22502595_252800522821_S01_GE1_1105_Oct12_2_2.txt	TriFluMF59	muscle	4	1	TriFLU-MF59_MU_4h_1
US22502595_252800522821_S01_GE1_1105_Oct12_2_3.txt	TriFluMF59	muscle	4	2	TriFLU-MF59_MU_4h_2
US22502595_252800522821_S01_GE1_1105_Oct12_2_4.txt	TriFluMF59	muscle	4	3	TriFLU-MF59_MU_4h_3
US22502595_252800522822_S01_GE1_1105_Oct12_1_1.txt	TriFluMF59	muscle	4	4	TriFLU-MF59_MU_4h_4
US22502595_252800522822_S01_GE1_1105_Oct12_1_2.txt	TriFluMF59	muscle	4	5	TriFLU-MF59_MU_4h_5
US22502595_252800522822_S01_GE1_1105_Oct12_1_3.txt	TriFluMF59	muscle	8	1	TriFLU-MF59_MU_8h_1
US22502595_252800522822_S01_GE1_1105_Oct12_1_4.txt	TriFluMF59	muscle	8	2	TriFLU-MF59_MU_8h_2
US22502595_252800522822_S01_GE1_1105_Oct12_2_1.txt	TriFluMF59	muscle	8	3	TriFLU-MF59_MU_8h_3
US22502595_252800522822_S01_GE1_1105_Oct12_2_2.txt	TriFluMF59	muscle	8	4	TriFLU-MF59_MU_8h_4
US22502595_252800522822_S01_GE1_1105_Oct12_2_3.txt	TriFluMF59	muscle	8	5	TriFLU-MF59_MU_8h_5
US22502595_252800522822_S01_GE1_1105_Oct12_2_4.txt	TriFluMF59	muscle	24	1	TriFLU-MF59_MU_24h_1
US22502595_252800522823_S01_GE1_1105_Oct12_1_1.txt	TriFluMF59	muscle	24	2	TriFLU-MF59_MU_24h_2
US22502595_252800522823_S01_GE1_1105_Oct12_1_2.txt	TriFluMF59	muscle	24	3	TriFLU-MF59_MU_24h_3
US22502595_252800522823_S01_GE1_1105_Oct12_1_3.txt	TriFluMF59	muscle	24	4	TriFLU-MF59_MU_24h_4
US22502595_252800522823_S01_GE1_1105_Oct12_1_4.txt	TriFluMF59	muscle	24	5	TriFLU-MF59_MU_24h_5
US22502595_252800522823_S01_GE1_1105_Oct12_2_1.txt	TriFluMF59	muscle	48	1	TriFLU-MF59_MU_48h_1
US22502595_252800522823_S01_GE1_1105_Oct12_2_2.txt	TriFluMF59	muscle	48	2	TriFLU-MF59_MU_48h_2
US22502595_252800522823_S01_GE1_1105_Oct12_2_3.txt	TriFluMF59	muscle	48	3	TriFLU-MF59_MU_48h_3
US22502595_252800522823_S01_GE1_1105_Oct12_2_4.txt	TriFluMF59	muscle	48	4	TriFLU-MF59_MU_48h_4
US22502595_252800522824_S01_GE1_1105_Oct12_1_1.txt	TriFluMF59	muscle	48	5	TriFLU-MF59_MU_48h_5
US22502595_252800522824_S01_GE1_1105_Oct12_1_2.txt	TriFluMF59	muscle	72	1	TriFLU-MF59_MU_72h_1
US22502595_252800522824_S01_GE1_1105_Oct12_1_3.txt	TriFluMF59	muscle	72	2	TriFLU-MF59_MU_72h_2
US22502595_252800522824_S01_GE1_1105_Oct12_1_4.txt	TriFluMF59	muscle	72	3	TriFLU-MF59_MU_72h_3
US22502595_252800522824_S01_GE1_1105_Oct12_2_1.txt	TriFluMF59	muscle	72	4	TriFLU-MF59_MU_72h_4
US22502595_252800522824_S01_GE1_1105_Oct12_2_2.txt	TriFluMF59	muscle	72	5	TriFLU-MF59_MU_72h_5
US22502595_252800522824_S01_GE1_1105_Oct12_2_3.txt	TriFluMF59	muscle	168	1	TriFLU-MF59_MU_168h_1
US22502595_252800522824_S01_GE1_1105_Oct12_2_4.txt	TriFluMF59	muscle	168	2	TriFLU-MF59_MU_168h_2
US22502595_252800522826_S01_GE1_1105_Oct12_1_2.txt	TriFluMF59	muscle	168	4	TriFLU-MF59_MU_168h_4
US22502595_252800522826_S01_GE1_1105_Oct12_1_3.txt	TriFluMF59	muscle	168	5	TriFLU-MF59_MU_168h_5
US22502595_252800522826_S01_GE1_1105_Oct12_1_4.txt	saline	blood	0	1	SAL_BL_0h_1
US22502595_252800522826_S01_GE1_1105_Oct12_2_1.txt	saline	blood	0	2	SAL_BL_0h_2
US22502595_252800522826_S01_GE1_1105_Oct12_2_2.txt	saline	blood	0	3	SAL_BL_0h_3
US22502595_252800522826_S01_GE1_1105_Oct12_2_3.txt	saline	blood	0	4	SAL_BL_0h_4
US22502595_252800522826_S01_GE1_1105_Oct12_2_4.txt	saline	blood	0	5	SAL_BL_0h_5
US22502595_252800522827_S01_GE1_1105_Oct12_1_1.txt	saline	blood	4	1	SAL_BL_4h_1
US22502595_252800522827_S01_GE1_1105_Oct12_1_2.txt	saline	blood	4	2	SAL_BL_4h_2
US22502595_252800522827_S01_GE1_1105_Oct12_1_3.txt	saline	blood	4	3	SAL_BL_4h_3
US22502595_252800522827_S01_GE1_1105_Oct12_1_4.txt	saline	blood	4	4	SAL_BL_4h_4
US22502595_252800522827_S01_GE1_1105_Oct12_2_1.txt	saline	blood	4	5	SAL_BL_4h_5
US22502595_252800522827_S01_GE1_1105_Oct12_2_2.txt	saline	blood	8	1	SAL_BL_8h_1
US22502595_252800522827_S01_GE1_1105_Oct12_2_3.txt	saline	blood	8	2	SAL_BL_8h_2
US22502595_252800522827_S01_GE1_1105_Oct12_2_4.txt	saline	blood	8	3	SAL_BL_8h_3
US22502595_252800522828_S01_GE1_1105_Oct12_1_1.txt	saline	blood	8	4	SAL_BL_8h_4
US22502595_252800522828_S01_GE1_1105_Oct12_1_2.txt	saline	blood	8	5	SAL_BL_8h_5
US22502595_252800522828_S01_GE1_1105_Oct12_1_3.txt	saline	blood	24	1	SAL_BL_24h_1
US22502595_252800522828_S01_GE1_1105_Oct12_1_4.txt	saline	blood	24	2	SAL_BL_24h_2
US22502595_252800522828_S01_GE1_1105_Oct12_2_1.txt	saline	blood	24	3	SAL_BL_24h_3
US22502595_252800522828_S01_GE1_1105_Oct12_2_2.txt	saline	blood	24	4	SAL_BL_24h_4
US22502595_252800522828_S01_GE1_1105_Oct12_2_3.txt	saline	blood	24	5	SAL_BL_24h_5
US22502595_252800522828_S01_GE1_1105_Oct12_2_4.txt	saline	blood	48	1	SAL_BL_48h_1
US22502595_252800522829_S01_GE1_1105_Oct12_1_1.txt	saline	blood	48	2	SAL_BL_48h_2
US22502595_252800522829_S01_GE1_1105_Oct12_1_2.txt	saline	blood	48	3	SAL_BL_48h_3
US22502595_252800522829_S01_GE1_1105_Oct12_1_3.txt	saline	blood	48	4	SAL_BL_48h_4
US22502595_252800522829_S01_GE1_1105_Oct12_1_4.txt	saline	blood	48	5	SAL_BL_48h_5
US22502595_252800522829_S01_GE1_1105_Oct12_2_1.txt	saline	blood	72	1	SAL_BL_72h_1
US22502595_252800522829_S01_GE1_1105_Oct12_2_2.txt	saline	blood	72	2	SAL_BL_72h_2
US22502595_252800522829_S01_GE1_1105_Oct12_2_3.txt	saline	blood	72	3	SAL_BL_72h_3
US22502595_252800522829_S01_GE1_1105_Oct12_2_4.txt	saline	blood	72	4	SAL_BL_72h_4
US22502595_252800522830_S01_GE1_1105_Oct12_1_1.txt	saline	blood	72	5	SAL_BL_72h_5
US22502595_252800522830_S01_GE1_1105_Oct12_1_2.txt	saline	blood	168	1	SAL_BL_168h_1
US22502595_252800522830_S01_GE1_1105_Oct12_1_3.txt	saline	blood	168	2	SAL_BL_168h_2
US22502595_252800522830_S01_GE1_1105_Oct12_1_4.txt	saline	blood	168	3	SAL_BL_168h_3
US22502595_252800522830_S01_GE1_1105_Oct12_2_1.txt	saline	blood	168	4	SAL_BL_168h_4
US22502595_252800522830_S01_GE1_1105_Oct12_2_2.txt	saline	blood	168	5	SAL_BL_168h_5
US22502595_252800522830_S01_GE1_1105_Oct12_2_3.txt	saline	MLN	0	1	SAL_MLN_0h_1
US22502595_252800522830_S01_GE1_1105_Oct12_2_4.txt	saline	MLN	0	2	SAL_MLN_0h_2
US22502595_252800522831_S01_GE1_1105_Oct12_1_1.txt	saline	MLN	0	3	SAL_MLN_0h_3
US22502595_252800522831_S01_GE1_1105_Oct12_1_2.txt	saline	MLN	0	4	SAL_MLN_0h_4
US22502595_252800522831_S01_GE1_1105_Oct12_1_3.txt	saline	MLN	0	5	SAL_MLN_0h_5
US22502595_252800522831_S01_GE1_1105_Oct12_1_4.txt	saline	MLN	4	1	SAL_MLN_4h_1
US22502595_252800522831_S01_GE1_1105_Oct12_2_1.txt	saline	MLN	4	2	SAL_MLN_4h_2
US22502595_252800522831_S01_GE1_1105_Oct12_2_2.txt	saline	MLN	4	3	SAL_MLN_4h_3
US22502595_252800522831_S01_GE1_1105_Oct12_2_3.txt	saline	MLN	4	4	SAL_MLN_4h_4
US22502595_252800522831_S01_GE1_1105_Oct12_2_4.txt	saline	MLN	4	5	SAL_MLN_4h_5
US22502595_252800522832_S01_GE1_1105_Oct12_1_1.txt	saline	MLN	8	1	SAL_MLN_8h_1
US22502595_252800522832_S01_GE1_1105_Oct12_1_2.txt	saline	MLN	8	2	SAL_MLN_8h_2
US22502595_252800522832_S01_GE1_1105_Oct12_1_3.txt	saline	MLN	8	3	SAL_MLN_8h_3
US22502595_252800522832_S01_GE1_1105_Oct12_1_4.txt	saline	MLN	8	4	SAL_MLN_8h_4
US22502595_252800522832_S01_GE1_1105_Oct12_2_1.txt	saline	MLN	8	5	SAL_MLN_8h_5
US22502595_252800522832_S01_GE1_1105_Oct12_2_2.txt	saline	MLN	24	1	SAL_MLN_24h_1
US22502595_252800522832_S01_GE1_1105_Oct12_2_3.txt	saline	MLN	24	2	SAL_MLN_24h_2
US22502595_252800522832_S01_GE1_1105_Oct12_2_4.txt	saline	MLN	24	3	SAL_MLN_24h_3
US22502595_252800522833_S01_GE1_1105_Oct12_1_1.txt	saline	MLN	24	4	SAL_MLN_24h_4
US22502595_252800522833_S01_GE1_1105_Oct12_1_2.txt	saline	MLN	24	5	SAL_MLN_24h_5
US22502595_252800522833_S01_GE1_1105_Oct12_1_3.txt	saline	MLN	48	1	SAL_MLN_48h_1
US22502595_252800522833_S01_GE1_1105_Oct12_1_4.txt	saline	MLN	48	2	SAL_MLN_48h_2
US22502595_252800522833_S01_GE1_1105_Oct12_2_1.txt	saline	MLN	48	3	SAL_MLN_48h_3
US22502595_252800522833_S01_GE1_1105_Oct12_2_2.txt	saline	MLN	48	4	SAL_MLN_48h_4
US22502595_252800522833_S01_GE1_1105_Oct12_2_3.txt	saline	MLN	48	5	SAL_MLN_48h_5
US22502595_252800522833_S01_GE1_1105_Oct12_2_4.txt	saline	MLN	72	1	SAL_MLN_72h_1
US22502595_252800522834_S01_GE1_1105_Oct12_1_1.txt	saline	MLN	72	2	SAL_MLN_72h_2
US22502595_252800522834_S01_GE1_1105_Oct12_1_2.txt	saline	MLN	72	3	SAL_MLN_72h_3
US22502595_252800522834_S01_GE1_1105_Oct12_1_3.txt	saline	MLN	72	4	SAL_MLN_72h_4
US22502595_252800522834_S01_GE1_1105_Oct12_1_4.txt	saline	MLN	72	5	SAL_MLN_72h_5
US22502595_252800522834_S01_GE1_1105_Oct12_2_1.txt	saline	MLN	168	1	SAL_MLN_168h_1
US22502595_252800522834_S01_GE1_1105_Oct12_2_2.txt	saline	MLN	168	2	SAL_MLN_168h_2
US22502595_252800522834_S01_GE1_1105_Oct12_2_3.txt	saline	MLN	168	3	SAL_MLN_168h_3
US22502595_252800522834_S01_GE1_1105_Oct12_2_4.txt	saline	MLN	168	4	SAL_MLN_168h_4
US22502595_252800522835_S01_GE1_1105_Oct12_1_1.txt	saline	MLN	168	5	SAL_MLN_168h_5
US22502595_252800522835_S01_GE1_1105_Oct12_1_2.txt	saline	muscle	0	1	SAL_MU_0h_1
US22502595_252800522835_S01_GE1_1105_Oct12_1_3.txt	saline	muscle	0	2	SAL_MU_0h_2
US22502595_252800522835_S01_GE1_1105_Oct12_1_4.txt	saline	muscle	0	3	SAL_MU_0h_3
US22502595_252800522835_S01_GE1_1105_Oct12_2_1.txt	saline	muscle	0	4	SAL_MU_0h_4
US22502595_252800522835_S01_GE1_1105_Oct12_2_2.txt	saline	muscle	0	5	SAL_MU_0h_5
US22502595_252800522835_S01_GE1_1105_Oct12_2_3.txt	saline	muscle	4	1	SAL_MU_4h_1
US22502595_252800522835_S01_GE1_1105_Oct12_2_4.txt	saline	muscle	4	2	SAL_MU_4h_2
US22502595_252800522836_S01_GE1_1105_Oct12_1_1.txt	saline	muscle	4	3	SAL_MU_4h_3
US22502595_252800522836_S01_GE1_1105_Oct12_1_2.txt	saline	muscle	4	4	SAL_MU_4h_4
US22502595_252800522836_S01_GE1_1105_Oct12_1_3.txt	saline	muscle	4	5	SAL_MU_4h_5
US22502595_252800522836_S01_GE1_1105_Oct12_1_4.txt	saline	muscle	8	1	SAL_MU_8h_1
US22502595_252800522836_S01_GE1_1105_Oct12_2_1.txt	saline	muscle	8	2	SAL_MU_8h_2
US22502595_252800522836_S01_GE1_1105_Oct12_2_2.txt	saline	muscle	8	3	SAL_MU_8h_3
US22502595_252800522836_S01_GE1_1105_Oct12_2_3.txt	saline	muscle	8	4	SAL_MU_8h_4
US22502595_252800522836_S01_GE1_1105_Oct12_2_4.txt	saline	muscle	8	5	SAL_MU_8h_5
US22502595_252800522837_S01_GE1_1105_Oct12_1_1.txt	saline	muscle	24	1	SAL_MU_24h_1
US22502595_252800522837_S01_GE1_1105_Oct12_1_2.txt	saline	muscle	24	2	SAL_MU_24h_2
US22502595_252800522837_S01_GE1_1105_Oct12_1_3.txt	saline	muscle	24	3	SAL_MU_24h_3
US22502595_252800522837_S01_GE1_1105_Oct12_1_4.txt	saline	muscle	24	4	SAL_MU_24h_4
US22502595_252800522837_S01_GE1_1105_Oct12_2_1.txt	saline	muscle	24	5	SAL_MU_24h_5
US22502595_252800522837_S01_GE1_1105_Oct12_2_2.txt	saline	muscle	48	1	SAL_MU_48h_1
US22502595_252800522837_S01_GE1_1105_Oct12_2_3.txt	saline	muscle	48	2	SAL_MU_48h_2
US22502595_252800522837_S01_GE1_1105_Oct12_2_4.txt	saline	muscle	48	3	SAL_MU_48h_3
US22502595_252800522838_S01_GE1_1105_Oct12_1_1.txt	saline	muscle	48	4	SAL_MU_48h_4
US22502595_252800522838_S01_GE1_1105_Oct12_1_2.txt	saline	muscle	48	5	SAL_MU_48h_5
US22502595_252800522838_S01_GE1_1105_Oct12_1_3.txt	saline	muscle	72	1	SAL_MU_72h_1
US22502595_252800522838_S01_GE1_1105_Oct12_1_4.txt	saline	muscle	72	2	SAL_MU_72h_2
US22502595_252800522838_S01_GE1_1105_Oct12_2_1.txt	saline	muscle	72	3	SAL_MU_72h_3
US22502595_252800522838_S01_GE1_1105_Oct12_2_2.txt	saline	muscle	72	4	SAL_MU_72h_4
US22502595_252800522838_S01_GE1_1105_Oct12_2_3.txt	saline	muscle	72	5	SAL_MU_72h_5
US22502595_252800522838_S01_GE1_1105_Oct12_2_4.txt	saline	muscle	168	1	SAL_MU_168h_1
US22502595_252800522839_S01_GE1_1105_Oct12_1_1.txt	saline	muscle	168	2	SAL_MU_168h_2
US22502595_252800522839_S01_GE1_1105_Oct12_1_2.txt	saline	muscle	168	3	SAL_MU_168h_3
US22502595_252800522839_S01_GE1_1105_Oct12_1_3.txt	saline	muscle	168	4	SAL_MU_168h_4
US22502595_252800522839_S01_GE1_1105_Oct12_1_4.txt	saline	muscle	168	5	SAL_MU_168h_5
US22502595_252800522839_S01_GE1_1105_Oct12_2_1.txt	Engerix	blood	0	1	ENG_BL_0h_1
US22502595_252800522839_S01_GE1_1105_Oct12_2_2.txt	Engerix	blood	0	2	ENG_BL_0h_2
US22502595_252800522839_S01_GE1_1105_Oct12_2_3.txt	Engerix	blood	0	3	ENG_BL_0h_3
US22502595_252800522839_S01_GE1_1105_Oct12_2_4.txt	Engerix	blood	0	4	ENG_BL_0h_4
US22502595_252800522842_S01_GE1_1105_Oct12_1_1.txt	Engerix	blood	8	3	ENG_BL_8h_3
US22502595_252800522842_S01_GE1_1105_Oct12_1_2.txt	Engerix	blood	8	4	ENG_BL_8h_4
US22502595_252800522842_S01_GE1_1105_Oct12_1_3.txt	Engerix	blood	8	5	ENG_BL_8h_5
US22502595_252800522842_S01_GE1_1105_Oct12_1_4.txt	Engerix	blood	24	1	ENG_BL_24h_1
US22502595_252800522842_S01_GE1_1105_Oct12_2_1.txt	Engerix	blood	24	2	ENG_BL_24h_2
US22502595_252800522842_S01_GE1_1105_Oct12_2_2.txt	Engerix	blood	24	3	ENG_BL_24h_3
US22502595_252800522842_S01_GE1_1105_Oct12_2_3.txt	Engerix	blood	24	4	ENG_BL_24h_4
US22502595_252800522842_S01_GE1_1105_Oct12_2_4.txt	Engerix	blood	24	5	ENG_BL_24h_5
US22502595_252800522843_S01_GE1_1105_Oct12_1_1.txt	Engerix	blood	48	1	ENG_BL_48h_1
US22502595_252800522843_S01_GE1_1105_Oct12_1_2.txt	Engerix	blood	48	2	ENG_BL_48h_2
US22502595_252800522843_S01_GE1_1105_Oct12_1_3.txt	Engerix	blood	48	3	ENG_BL_48h_3
US22502595_252800522843_S01_GE1_1105_Oct12_1_4.txt	Engerix	blood	48	4	ENG_BL_48h_4
US22502595_252800522843_S01_GE1_1105_Oct12_2_1.txt	Engerix	blood	48	5	ENG_BL_48h_5
US22502595_252800522843_S01_GE1_1105_Oct12_2_2.txt	Engerix	blood	72	1	ENG_BL_72h_1
US22502595_252800522843_S01_GE1_1105_Oct12_2_3.txt	Engerix	blood	72	2	ENG_BL_72h_2
US22502595_252800522843_S01_GE1_1105_Oct12_2_4.txt	Engerix	blood	72	3	ENG_BL_72h_3
US22502595_252800522844_S01_GE1_1105_Oct12_1_1.txt	Engerix	blood	72	4	ENG_BL_72h_4
US22502595_252800522844_S01_GE1_1105_Oct12_1_2.txt	Engerix	blood	72	5	ENG_BL_72h_5
US22502595_252800522844_S01_GE1_1105_Oct12_1_3.txt	Engerix	blood	168	1	ENG_BL_168h_1
US22502595_252800522844_S01_GE1_1105_Oct12_1_4.txt	Engerix	blood	168	2	ENG_BL_168h_2
US22502595_252800522844_S01_GE1_1105_Oct12_2_1.txt	Engerix	blood	168	3	ENG_BL_168h_3
US22502595_252800522844_S01_GE1_1105_Oct12_2_2.txt	Engerix	blood	168	4	ENG_BL_168h_4
US22502595_252800522844_S01_GE1_1105_Oct12_2_3.txt	Engerix	blood	168	5	ENG_BL_168h_5
US22502595_252800522844_S01_GE1_1105_Oct12_2_4.txt	Engerix	MLN	0	1	ENG_MLN_0h_1
US22502595_252800522845_S01_GE1_1105_Oct12_1_1.txt	Engerix	MLN	0	2	ENG_MLN_0h_2
US22502595_252800522845_S01_GE1_1105_Oct12_1_2.txt	Engerix	MLN	0	3	ENG_MLN_0h_3
US22502595_252800522845_S01_GE1_1105_Oct12_1_3.txt	Engerix	MLN	0	4	ENG_MLN_0h_4
US22502595_252800522845_S01_GE1_1105_Oct12_1_4.txt	Engerix	MLN	0	5	ENG_MLN_0h_5
US22502595_252800522845_S01_GE1_1105_Oct12_2_1.txt	Engerix	MLN	4	1	ENG_MLN_4h_1
US22502595_252800522845_S01_GE1_1105_Oct12_2_2.txt	Engerix	MLN	4	2	ENG_MLN_4h_2
US22502595_252800522845_S01_GE1_1105_Oct12_2_3.txt	Engerix	MLN	4	3	ENG_MLN_4h_3
US22502595_252800522845_S01_GE1_1105_Oct12_2_4.txt	Engerix	MLN	4	4	ENG_MLN_4h_4
US22502595_252800522846_S01_GE1_1105_Oct12_1_1.txt	Engerix	MLN	4	5	ENG_MLN_4h_5
US22502595_252800522846_S01_GE1_1105_Oct12_1_2.txt	Engerix	MLN	8	1	ENG_MLN_8h_1
US22502595_252800522846_S01_GE1_1105_Oct12_1_3.txt	Engerix	MLN	8	2	ENG_MLN_8h_2
US22502595_252800522846_S01_GE1_1105_Oct12_1_4.txt	Engerix	MLN	8	3	ENG_MLN_8h_3
US22502595_252800522846_S01_GE1_1105_Oct12_2_1.txt	Engerix	MLN	8	4	ENG_MLN_8h_4
US22502595_252800522846_S01_GE1_1105_Oct12_2_2.txt	Engerix	MLN	8	5	ENG_MLN_8h_5
US22502595_252800522846_S01_GE1_1105_Oct12_2_3.txt	Engerix	MLN	24	1	ENG_MLN_24h_1
US22502595_252800522846_S01_GE1_1105_Oct12_2_4.txt	Engerix	MLN	24	2	ENG_MLN_24h_2
US22502595_252800522847_S01_GE1_1105_Oct12_1_1.txt	Engerix	MLN	24	3	ENG_MLN_24h_3
US22502595_252800522847_S01_GE1_1105_Oct12_1_2.txt	Engerix	MLN	24	4	ENG_MLN_24h_4
US22502595_252800522847_S01_GE1_1105_Oct12_1_3.txt	Engerix	MLN	24	5	ENG_MLN_24h_5
US22502595_252800522847_S01_GE1_1105_Oct12_1_4.txt	Engerix	MLN	48	1	ENG_MLN_48h_1
US22502595_252800522847_S01_GE1_1105_Oct12_2_1.txt	Engerix	MLN	48	2	ENG_MLN_48h_2
US22502595_252800522847_S01_GE1_1105_Oct12_2_2.txt	Engerix	MLN	48	3	ENG_MLN_48h_3
US22502595_252800522847_S01_GE1_1105_Oct12_2_3.txt	Engerix	MLN	48	4	ENG_MLN_48h_4
US22502595_252800522847_S01_GE1_1105_Oct12_2_4.txt	Engerix	MLN	48	5	ENG_MLN_48h_5
US22502595_252800522848_S01_GE1_1105_Oct12_1_1.txt	Engerix	MLN	72	1	ENG_MLN_72h_1
US22502595_252800522848_S01_GE1_1105_Oct12_2_1.txt	Engerix	MLN	72	5	ENG_MLN_72h_5
US22502595_252800522849_S01_GE1_1105_Oct12_1_1.txt	Engerix	MLN	168	4	ENG_MLN_168h_4
US22502595_252800522849_S01_GE1_1105_Oct12_1_4.txt	Engerix	muscle	0	2	ENG_MU_0h_2
US22502595_252800522849_S01_GE1_1105_Oct12_2_1.txt	Engerix	muscle	0	3	ENG_MU_0h_3
US22502595_252800522849_S01_GE1_1105_Oct12_2_3.txt	Engerix	muscle	0	5	ENG_MU_0h_5
